"date","country","channel_id","device_type","exit_clicks","revenue_loc"
"2025-06-24","CZ","34","tablet","84","500.55"
"2025-06-24","CZ","20","tablet","7","27.17"
"2025-06-15","CZ","35","tablet","1","6.1"
"2025-06-15","CZ","16","pc","2","12.6"
"2025-06-14","CZ","43","mobile","14","71.88"
"2025-06-14","CZ","38","pc","57","265.21"
"2025-06-14","CZ","39","tablet","33","130.32"
"2025-05-31","CZ","45","pc","2","15.2"
"2025-05-31","CZ","42","pc","1","3.12"
"2025-06-01","CZ","6","mobile","12494","70551.17"
"2025-06-01","CZ","32","pc","283","1550.42"
"2025-06-01","CZ","33","mobile","3867","18063.63"
"2025-06-01","CZ","58","pc","413","3530.11"
"2025-06-01","CZ","62","pc","717","4641.05"
"2025-06-01","CZ","10","mobile","530","3161.56"
"2025-06-01","CZ","62","mobile","29","320.61"
"2025-06-01","CZ","30","pc","201","1161.13"
"2025-06-01","CZ","35","tablet","5","29.43"
"2025-06-01","CZ","38","mobile","61","379.8"
"2025-06-01","CZ","12","mobile","105","598.43"
"2025-07-12","CZ","20","mobile","1015","6430.03"
"2025-07-12","CZ","6","mobile","10123","67462.81"
"2025-07-12","CZ","9","mobile","355","3021.94"
"2025-07-12","CZ","65","tablet","9","84.72"
"2025-07-12","CZ","29","pc","1138","6196.82"
"2025-07-12","CZ","26","mobile","2674","15601.31"
"2025-07-12","CZ","32","pc","169","1141.56"
"2025-07-12","CZ","6","tablet","51","349.22"
"2025-07-12","CZ","57","pc","508","3144.51"
"2025-07-12","CZ","39","pc","807","3952.96"
"2025-07-12","CZ","13","mobile","70","442.47"
"2025-07-12","CZ","34","tablet","67","513.47"
"2025-07-12","CZ","31","tablet","70","417.28"
"2025-07-12","CZ","71","tablet","44","210.9"
"2025-07-12","CZ","61","tablet","52","282.48"
"2025-07-12","CZ","53","mobile","8","94.9"
"2025-07-12","CZ","30","tablet","16","111.33"
"2025-07-17","CZ","31","mobile","7767","44338.51"
"2025-07-17","CZ","33","mobile","2849","16072.05"
"2025-07-17","CZ","23","mobile","3593","24454.98"
"2025-07-17","CZ","27","pc","4386","28656.2"
"2025-07-17","CZ","26","pc","1695","9389.09"
"2025-07-17","CZ","61","pc","887","6195.13"
"2025-07-17","CZ","69","mobile","378","2253.05"
"2025-07-17","CZ","69","tablet","3","11.68"
"2025-07-17","CZ","67","tablet","6","32.97"
"2025-07-17","CZ","45","pc","2","22.62"
"2025-07-17","CZ","7","pc","13","75.48"
"2025-07-12","CZ","62","mobile","3","19"
"2025-07-14","CZ","23","mobile","3784","27088.32"
"2025-07-14","CZ","67","mobile","2310","15572.09"
"2025-07-14","CZ","22","tablet","207","1487.73"
"2025-07-14","CZ","18","mobile","212","1868.27"
"2025-07-14","CZ","69","mobile","425","2285.58"
"2025-07-14","CZ","70","pc","79","504.68"
"2025-07-14","CZ","16","mobile","42","386.28"
"2025-07-14","CZ","30","mobile","258","1782.43"
"2025-07-14","CZ","32","mobile","116","691.43"
"2025-07-14","CZ","71","tablet","24","118.07"
"2025-07-14","CZ","66","pc","91","694.69"
"2025-07-14","CZ","65","mobile","126","582.41"
"2025-07-14","CZ","57","mobile","53","313.17"
"2025-07-14","CZ","44","mobile","42","364.54"
"2025-07-14","CZ","7","pc","21","122.05"
"2025-07-17","CZ","11","tablet","9","58.33"
"2025-07-22","CZ","61","mobile","3836","20518.47"
"2025-07-22","CZ","23","mobile","4491","26124.74"
"2025-07-22","CZ","33","mobile","2869","13977.16"
"2025-07-22","CZ","23","pc","1473","9145.22"
"2025-07-22","CZ","67","pc","266","1682.27"
"2025-07-22","CZ","43","pc","1060","6351.12"
"2025-07-22","CZ","34","tablet","126","904.99"
"2025-07-22","CZ","39","tablet","60","257.65"
"2025-07-22","CZ","25","pc","248","1562.42"
"2025-07-22","CZ","38","mobile","58","264.97"
"2025-07-22","CZ","43","mobile","68","303.55"
"2025-07-22","CZ","61","tablet","25","163.69"
"2025-07-22","CZ","18","tablet","8","105.56"
"2025-07-22","CZ","2","mobile","6","36.44"
"2025-07-23","CZ","29","pc","1904","9403.81"
"2025-07-23","CZ","33","mobile","2829","13332.25"
"2025-07-23","CZ","58","pc","559","4882.67"
"2025-07-23","CZ","34","tablet","63","389.55"
"2025-07-23","CZ","45","mobile","22","143.9"
"2025-07-23","CZ","37","pc","1","4.69"
"2025-07-23","CZ","9","tablet","4","13.52"
"2025-07-24","CZ","29","tablet","121","524.08"
"2025-07-24","CZ","29","mobile","7796","37452.43"
"2025-07-24","CZ","58","mobile","1894","15301.02"
"2025-07-24","CZ","57","pc","576","3337.2"
"2025-07-24","CZ","6","pc","566","3877.16"
"2025-07-24","CZ","45","mobile","47","270.98"
"2025-07-24","CZ","18","mobile","131","1010.68"
"2025-07-24","CZ","70","pc","98","615.81"
"2025-07-24","CZ","20","pc","156","918.29"
"2025-07-24","CZ","65","pc","63","412.3"
"2025-07-24","CZ","37","pc","3","16.8"
"2025-07-25","CZ","58","pc","481","3770.18"
"2025-07-25","CZ","34","mobile","4135","21858.09"
"2025-07-25","CZ","26","mobile","2205","11553.08"
"2025-07-25","CZ","29","pc","1498","7470.48"
"2025-07-25","CZ","61","pc","1106","7412.7"
"2025-07-25","CZ","57","pc","468","2811.4"
"2025-07-25","CZ","7","pc","25","172.85"
"2025-07-25","CZ","17","mobile","553","3457.6"
"2025-07-25","CZ","67","pc","220","1212.79"
"2025-07-25","CZ","61","tablet","37","210.34"
"2025-07-25","CZ","66","pc","84","546.45"
"2025-07-26","CZ","5","mobile","21143","132926.6"
"2025-07-26","CZ","34","mobile","5171","27404.08"
"2025-07-26","CZ","71","mobile","1400","5347.03"
"2025-07-26","CZ","31","pc","3999","22621.2"
"2025-07-26","CZ","25","mobile","163","1251.86"
"2025-07-26","CZ","29","tablet","103","608.12"
"2025-07-26","CZ","39","pc","726","3231.77"
"2025-07-26","CZ","69","pc","157","1107.97"
"2025-07-26","CZ","38","tablet","41","121.84"
"2025-07-26","CZ","38","pc","39","291.36"
"2025-05-20","CZ","66","tablet","1","1.2"
"2025-05-28","CZ","45","mobile","2","21.01"
"2025-07-29","CZ","22","mobile","22976","134167.27"
"2025-07-29","CZ","31","mobile","8007","41850.45"
"2025-07-29","CZ","5","tablet","112","695.17"
"2025-07-29","CZ","43","pc","832","5355.84"
"2025-07-29","CZ","6","tablet","44","217.48"
"2025-07-29","CZ","17","pc","71","386.85"
"2025-07-29","CZ","22","tablet","182","1311.69"
"2025-07-29","CZ","10","pc","61","530.56"
"2025-07-29","CZ","53","mobile","25","193.59"
"2025-07-29","CZ","13","mobile","70","409.54"
"2025-07-29","CZ","43","mobile","17","128.49"
"2025-07-29","CZ","25","tablet","10","73.13"
"2025-07-29","CZ","44","pc","1","6.9"
"2025-08-07","CZ","52","mobile","115","517.98"
"2025-08-07","CZ","28","mobile","1447","6916.35"
"2025-08-07","CZ","29","pc","1049","4542.37"
"2025-08-07","CZ","34","tablet","57","281.37"
"2025-08-07","CZ","61","tablet","64","304.48"
"2025-08-07","CZ","17","pc","69","375.62"
"2025-08-07","CZ","5","tablet","95","470.49"
"2025-08-07","CZ","30","pc","149","632.58"
"2025-08-07","CZ","44","mobile","55","398.92"
"2025-08-07","CZ","12","pc","13","58.54"
"2025-08-07","CZ","38","mobile","27","150.94"
"2025-08-09","CZ","6","mobile","7068","36914.88"
"2025-08-09","CZ","61","mobile","4385","20145.38"
"2025-08-09","CZ","71","mobile","1225","4265.24"
"2025-08-09","CZ","78","pc","20","111.16"
"2025-08-09","CZ","69","mobile","309","1163.18"
"2025-08-09","CZ","57","pc","241","1234.73"
"2025-08-09","CZ","12","mobile","91","501.1"
"2025-08-09","CZ","64","pc","74","298.79"
"2025-08-09","CZ","32","tablet","10","51.52"
"2025-08-09","CZ","23","tablet","16","74.99"
"2025-08-08","CZ","20","mobile","710","3460.56"
"2025-08-08","CZ","61","tablet","43","175.87"
"2025-08-08","CZ","66","pc","110","403.62"
"2025-08-08","CZ","32","pc","79","331.22"
"2025-08-08","CZ","9","pc","22","165.29"
"2025-08-08","CZ","35","mobile","42","258.14"
"2025-08-08","CZ","10","pc","10","67.35"
"2025-08-08","CZ","68","pc","3","18.9"
"2025-08-08","CZ","5","tablet","46","237.37"
"2025-08-10","CZ","29","mobile","5877","22436.67"
"2025-08-10","CZ","31","pc","4311","18759.68"
"2025-08-10","CZ","17","mobile","524","2694.69"
"2025-08-10","CZ","26","mobile","2523","10627.25"
"2025-08-10","CZ","27","pc","4003","17830.44"
"2025-08-10","CZ","61","mobile","4656","20729.81"
"2025-08-10","CZ","67","pc","158","806.82"
"2025-08-10","CZ","43","pc","864","4215.95"
"2025-08-10","CZ","30","mobile","335","1503.03"
"2025-08-10","CZ","52","pc","7","25.97"
"2025-08-10","CZ","78","mobile","245","1069.82"
"2025-08-10","CZ","69","tablet","17","52.12"
"2025-08-10","CZ","11","tablet","9","24.99"
"2025-08-16","CZ","29","mobile","6822","28903.63"
"2025-08-16","CZ","57","pc","311","1708.68"
"2025-08-16","CZ","13","mobile","69","414.06"
"2025-08-16","CZ","33","tablet","161","663.65"
"2025-08-16","CZ","57","mobile","87","439.95"
"2025-08-16","CZ","26","tablet","69","278.58"
"2025-08-16","CZ","18","tablet","13","79.38"
"2025-08-16","CZ","67","tablet","42","203.92"
"2025-08-13","CZ","27","mobile","5350","25547.73"
"2025-08-13","CZ","11","mobile","341","1874.32"
"2025-08-13","CZ","67","mobile","1872","9750.98"
"2025-08-13","CZ","26","mobile","2232","10195.05"
"2025-07-22","CZ","6","mobile","10252","59370.72"
"2025-07-22","CZ","34","pc","3892","13589.68"
"2025-07-23","CZ","39","pc","1325","5731.85"
"2025-07-23","CZ","33","pc","1435","7490.1"
"2025-07-23","CZ","10","mobile","383","2535.49"
"2025-07-24","CZ","7","pc","6","57.7"
"2025-08-07","CZ","28","pc","1280","6688.98"
"2025-08-07","CZ","65","pc","54","265.11"
"2025-08-09","CZ","65","pc","97","469.27"
"2025-08-08","CZ","34","mobile","3525","13803.3"
"2025-08-10","CZ","67","mobile","2468","10749.2"
"2025-08-10","CZ","6","pc","477","2721.78"
"2025-08-10","CZ","61","tablet","69","283.75"
"2025-08-16","CZ","34","mobile","4080","22582.77"
"2025-08-16","CZ","66","tablet","4","5.2"
"2025-08-13","CZ","32","pc","163","599.63"
"2025-08-13","CZ","26","pc","1424","6211.8"
"2025-08-13","CZ","25","mobile","169","1137.02"
"2025-08-13","CZ","38","pc","27","173.29"
"2025-08-13","CZ","66","pc","114","663.54"
"2025-08-13","CZ","64","pc","105","467.35"
"2025-08-13","CZ","65","pc","90","315.65"
"2025-08-13","CZ","29","tablet","71","230.24"
"2025-08-13","CZ","35","mobile","34","176.74"
"2025-08-13","CZ","71","tablet","34","129.06"
"2025-08-13","CZ","45","tablet","2","11"
"2025-07-31","CZ","34","mobile","4045","19397.53"
"2025-07-31","CZ","27","mobile","5185","29606.67"
"2025-07-31","CZ","53","mobile","16","77.67"
"2025-07-31","CZ","11","mobile","275","1243"
"2025-07-31","CZ","70","pc","24","114.92"
"2025-07-31","CZ","71","mobile","1073","3989.87"
"2025-07-31","CZ","71","tablet","33","106.32"
"2025-07-31","CZ","71","pc","665","2684.72"
"2025-07-31","CZ","57","mobile","51","267.37"
"2025-07-31","CZ","5","tablet","88","442.24"
"2025-07-31","CZ","58","tablet","14","82.98"
"2025-07-30","CZ","29","mobile","4769","22440.87"
"2025-07-30","CZ","31","pc","4407","23141.36"
"2025-07-30","CZ","6","mobile","8362","51240.5"
"2025-07-30","CZ","65","pc","67","325.11"
"2025-07-30","CZ","32","pc","97","429.6"
"2025-07-30","CZ","61","pc","1126","6990.5"
"2025-07-30","CZ","58","pc","531","4745.73"
"2025-07-30","CZ","25","mobile","123","933.8"
"2025-07-30","CZ","45","mobile","194","1278.84"
"2025-07-30","CZ","13","mobile","77","477.11"
"2025-07-30","CZ","29","tablet","87","356.11"
"2025-07-30","CZ","68","mobile","8","51.5"
"2025-07-30","CZ","66","pc","139","793.66"
"2025-07-30","CZ","64","mobile","16","49.45"
"2025-07-30","CZ","38","pc","33","186.99"
"2025-07-30","CZ","52","pc","4","25.16"
"2025-07-30","CZ","42","mobile","3","31.2"
"2025-08-02","CZ","22","pc","3975","25557.83"
"2025-08-02","CZ","27","tablet","269","1417.94"
"2025-08-02","CZ","26","pc","1008","5094.89"
"2025-08-02","CZ","61","mobile","4830","26820.43"
"2025-08-02","CZ","64","pc","34","196.26"
"2025-08-02","CZ","71","pc","454","1743.31"
"2025-08-02","CZ","38","mobile","99","482.66"
"2025-08-02","CZ","16","mobile","49","294.51"
"2025-08-02","CZ","20","pc","154","886.96"
"2025-08-02","CZ","38","pc","16","96.97"
"2025-08-02","CZ","32","tablet","26","151.03"
"2025-08-04","CZ","28","pc","1652","9320.11"
"2025-08-04","CZ","5","pc","987","6121.15"
"2025-08-04","CZ","6","pc","714","4690.33"
"2025-08-04","CZ","23","pc","1586","9083.41"
"2025-08-04","CZ","69","mobile","379","1692.14"
"2025-08-04","CZ","7","mobile","84","449.61"
"2025-08-04","CZ","34","tablet","59","293.39"
"2025-08-04","CZ","32","pc","204","1161.29"
"2025-08-04","CZ","35","pc","6","40.13"
"2025-08-04","CZ","35","tablet","1","3.1"
"2025-08-04","CZ","9","pc","5","31.83"
"2025-08-04","CZ","35","mobile","52","233.57"
"2025-08-04","CZ","39","tablet","45","253.18"
"2025-08-04","CZ","37","pc","3","28.47"
"2025-08-04","CZ","25","tablet","31","181.26"
"2025-08-03","CZ","22","pc","5822","35819.83"
"2025-08-03","CZ","38","mobile","101","537.6"
"2025-08-03","CZ","12","mobile","133","850.12"
"2025-08-03","CZ","33","tablet","181","780.35"
"2025-08-03","CZ","67","pc","329","1928.02"
"2025-08-03","CZ","32","pc","127","813.83"
"2025-08-03","CZ","34","tablet","108","554.87"
"2025-08-03","CZ","44","mobile","100","716.42"
"2025-08-03","CZ","61","tablet","69","509.91"
"2025-08-03","CZ","11","mobile","479","2481.64"
"2025-08-03","CZ","70","mobile","8","25.5"
"2025-08-03","CZ","45","tablet","5","29.64"
"2025-08-05","CZ","26","mobile","2432","11586.77"
"2025-08-05","CZ","31","pc","5608","27473.62"
"2025-08-05","CZ","20","mobile","768","3858.58"
"2025-08-05","CZ","71","mobile","1236","4589.62"
"2025-08-05","CZ","28","mobile","1630","9336.52"
"2025-08-05","CZ","9","mobile","430","2574.08"
"2025-08-05","CZ","27","pc","4701","24692.21"
"2025-08-05","CZ","5","pc","817","4660.31"
"2025-08-05","CZ","5","tablet","105","585.31"
"2025-08-05","CZ","39","tablet","41","143.31"
"2025-08-05","CZ","30","mobile","392","2177.92"
"2025-08-05","CZ","29","tablet","124","646.14"
"2025-08-05","CZ","66","pc","144","942.57"
"2025-08-05","CZ","61","tablet","43","277.16"
"2025-08-05","CZ","37","mobile","15","52.11"
"2025-08-05","CZ","52","pc","9","40.03"
"2025-08-05","CZ","12","pc","18","71.81"
"2025-08-16","CZ","58","tablet","19","146.68"
"2025-08-16","CZ","25","tablet","5","39.46"
"2025-08-09","CZ","57","tablet","3","16.31"
"2025-08-09","CZ","37","pc","2","9.6"
"2025-08-17","CZ","58","mobile","2709","21849.67"
"2025-08-17","CZ","31","pc","4898","27839.05"
"2025-08-17","CZ","34","mobile","5262","29103.03"
"2025-08-17","CZ","28","mobile","1776","10654.36"
"2025-08-17","CZ","6","pc","221","1747.34"
"2025-08-17","CZ","17","pc","91","645.44"
"2025-08-17","CZ","69","mobile","328","2028.62"
"2025-08-17","CZ","12","mobile","130","989.8"
"2025-08-17","CZ","18","tablet","9","89.4"
"2025-08-19","CZ","61","pc","1762","11411.22"
"2025-08-19","CZ","22","pc","5022","32852.7"
"2025-08-19","CZ","34","mobile","4289","23146.28"
"2025-08-19","CZ","9","mobile","510","4034.76"
"2025-08-19","CZ","6","pc","384","2678.99"
"2025-08-19","CZ","69","pc","215","1138.18"
"2025-08-19","CZ","25","pc","219","1680.56"
"2025-08-19","CZ","20","pc","242","1604.84"
"2025-08-19","CZ","68","mobile","9","29.02"
"2025-08-19","CZ","64","pc","78","384.05"
"2025-08-19","CZ","71","tablet","36","113.79"
"2025-08-19","CZ","53","mobile","15","93.96"
"2025-08-19","CZ","11","tablet","6","40.94"
"2025-08-21","CZ","11","mobile","435","2693.73"
"2025-08-21","CZ","23","mobile","3938","25691.72"
"2025-08-21","CZ","22","pc","5172","34782.5"
"2025-08-21","CZ","29","pc","513","2645.48"
"2025-08-21","CZ","38","mobile","88","444.03"
"2025-08-21","CZ","17","pc","143","1110.01"
"2025-08-21","CZ","32","tablet","10","55.57"
"2025-08-21","CZ","5","tablet","83","573.52"
"2025-08-21","CZ","66","pc","109","734.48"
"2025-08-21","CZ","64","pc","38","290.17"
"2025-08-21","CZ","10","pc","22","136.58"
"2025-08-21","CZ","68","mobile","1","3.9"
"2025-08-21","CZ","68","tablet","8","117.02"
"2025-08-21","CZ","35","pc","9","78.46"
"2025-08-21","CZ","37","mobile","2","12.8"
"2025-08-24","CZ","6","mobile","11268","73610.29"
"2025-08-24","CZ","33","mobile","4186","21117.88"
"2025-08-24","CZ","57","pc","481","2686.73"
"2025-08-24","CZ","20","mobile","1494","8141.55"
"2025-08-24","CZ","26","pc","1026","5602.19"
"2025-08-24","CZ","65","mobile","167","755.66"
"2025-08-24","CZ","26","tablet","102","471.05"
"2025-08-24","CZ","72","mobile","1","2.75"
"2025-08-24","CZ","10","pc","20","141.54"
"2025-08-24","CZ","12","tablet","4","39.6"
"2025-08-25","CZ","28","mobile","1708","9871.76"
"2025-08-25","CZ","66","mobile","373","2002.59"
"2025-08-25","CZ","5","mobile","15601","97540.85"
"2025-08-25","CZ","29","pc","1605","7897.1"
"2025-08-25","CZ","6","pc","450","3317.97"
"2025-08-25","CZ","11","mobile","598","3875.98"
"2025-08-25","CZ","7","pc","30","206.08"
"2025-08-25","CZ","33","tablet","77","479.92"
"2025-08-25","CZ","33","pc","1747","10391.95"
"2025-08-25","CZ","6","tablet","72","324.4"
"2025-08-25","CZ","35","mobile","33","296.89"
"2025-08-25","CZ","44","mobile","13","127.88"
"2025-08-25","CZ","22","tablet","92","623.83"
"2025-08-25","CZ","62","pc","249","1841.39"
"2025-08-25","CZ","66","pc","198","1297.67"
"2025-08-25","CZ","11","tablet","8","51.86"
"2025-08-25","CZ","64","pc","19","110.87"
"2025-08-25","CZ","53","pc","3","19.04"
"2025-10-04","CZ","66","mobile","466","2752.91"
"2025-10-04","CZ","28","pc","1197","6542.15"
"2025-10-04","CZ","35","mobile","57","313.35"
"2025-10-04","CZ","32","mobile","190","935.63"
"2025-10-04","CZ","30","mobile","324","1842.36"
"2025-10-04","CZ","13","mobile","76","381.53"
"2025-10-04","CZ","57","pc","340","1859.56"
"2025-10-04","CZ","61","tablet","71","452.71"
"2025-10-04","CZ","69","mobile","259","1082.45"
"2025-10-04","CZ","62","mobile","8","65.3"
"2025-10-03","CZ","22","pc","3559","21258.31"
"2025-10-03","CZ","17","mobile","532","3320.04"
"2025-10-03","CZ","23","mobile","2843","16518.45"
"2025-10-03","CZ","33","pc","849","4584.39"
"2025-10-03","CZ","43","pc","685","4790.94"
"2025-10-03","CZ","30","pc","98","586.85"
"2025-10-03","CZ","69","pc","120","702.77"
"2025-10-03","CZ","17","pc","43","357.7"
"2025-10-03","CZ","71","tablet","6","38.76"
"2025-10-03","CZ","45","mobile","6","20.26"
"2025-10-03","CZ","62","mobile","3","23.1"
"2025-08-01","CZ","28","mobile","1629","9761.41"
"2025-08-01","CZ","26","mobile","2267","11707.25"
"2025-08-01","CZ","35","mobile","54","272.78"
"2025-08-01","CZ","66","pc","119","591.3"
"2025-08-01","CZ","44","tablet","2","10.26"
"2025-08-01","CZ","44","pc","9","71.18"
"2025-08-01","CZ","26","tablet","59","289.64"
"2025-08-01","CZ","30","tablet","1","15"
"2025-08-01","CZ","11","tablet","6","28.81"
"2025-08-01","CZ","68","mobile","3","22.88"
"2025-08-02","CZ","66","tablet","2","13.5"
"2025-08-02","CZ","57","tablet","3","23.94"
"2025-08-26","CZ","28","mobile","1600","9102.67"
"2025-08-26","CZ","5","mobile","14308","89379.22"
"2025-08-26","CZ","17","mobile","974","6244.2"
"2025-08-26","CZ","27","pc","4234","25380.9"
"2025-08-26","CZ","5","tablet","98","549.92"
"2025-08-26","CZ","25","pc","332","2241.02"
"2025-08-26","CZ","20","mobile","929","5069.88"
"2025-08-26","CZ","66","mobile","458","2355.09"
"2025-08-26","CZ","64","pc","46","317.66"
"2025-08-26","CZ","53","mobile","67","358.11"
"2025-08-26","CZ","23","tablet","16","88.16"
"2025-08-26","CZ","10","pc","23","169.83"
"2025-08-26","CZ","43","mobile","39","201.47"
"2025-09-28","CZ","6","mobile","11163","71850.43"
"2025-09-28","CZ","20","tablet","24","95.79"
"2025-09-28","CZ","28","pc","1355","8104.23"
"2025-09-28","CZ","70","pc","87","510.04"
"2025-09-28","CZ","52","mobile","104","701.29"
"2025-09-28","CZ","67","tablet","31","189.79"
"2025-09-28","CZ","13","mobile","38","227.9"
"2025-09-28","CZ","64","pc","58","349.77"
"2025-09-28","CZ","12","mobile","95","739.76"
"2025-08-31","CZ","34","mobile","6044","32080.74"
"2025-08-31","CZ","43","mobile","43","247.82"
"2025-08-31","CZ","23","pc","1600","10338.84"
"2025-08-31","CZ","78","mobile","110","860"
"2025-08-31","CZ","25","pc","206","1469.24"
"2025-08-31","CZ","67","tablet","8","78.38"
"2025-08-31","CZ","13","mobile","126","764.24"
"2025-08-31","CZ","17","tablet","11","94.1"
"2025-08-31","CZ","2","mobile","25","115.75"
"2025-08-29","CZ","34","pc","42111","12577.24"
"2025-08-29","CZ","6","mobile","7453","48916.17"
"2025-08-29","CZ","9","mobile","372","2350.9"
"2025-08-29","CZ","32","mobile","180","942.81"
"2025-08-29","CZ","26","pc","1090","5810.33"
"2025-08-29","CZ","28","pc","1211","7314.67"
"2025-08-29","CZ","33","tablet","133","847.49"
"2025-08-29","CZ","18","mobile","254","1969.11"
"2025-08-29","CZ","64","mobile","8","26.61"
"2025-08-29","CZ","5","tablet","92","568.44"
"2025-08-29","CZ","61","tablet","70","422.52"
"2025-08-29","CZ","11","tablet","6","46.52"
"2025-08-29","CZ","69","tablet","7","17.7"
"2025-08-29","CZ","23","tablet","5","28.86"
"2025-08-28","CZ","5","mobile","15199","98965.99"
"2025-08-28","CZ","22","mobile","21412","132210.39"
"2025-08-28","CZ","58","mobile","2212","17453.64"
"2025-08-28","CZ","27","pc","3995","23238.4"
"2025-08-28","CZ","28","mobile","1664","10217.51"
"2025-08-28","CZ","26","pc","1126","6412.22"
"2025-08-28","CZ","52","mobile","343","2164.32"
"2025-08-28","CZ","20","mobile","880","4303.52"
"2025-08-28","CZ","37","pc","23","131.78"
"2025-08-28","CZ","68","pc","4","15.04"
"2025-08-14","CZ","27","tablet","223","1286.33"
"2025-08-14","CZ","58","pc","193","1692.71"
"2025-08-14","CZ","22","mobile","15266","79795.9"
"2025-08-14","CZ","34","mobile","3502","16296.95"
"2025-08-14","CZ","39","mobile","8005","32383.07"
"2025-08-14","CZ","61","pc","1176","6440.69"
"2025-08-14","CZ","23","pc","1131","6399.65"
"2025-08-14","CZ","58","mobile","1095","8857.42"
"2025-08-14","CZ","35","mobile","65","376.13"
"2025-08-14","CZ","20","mobile","630","3324.77"
"2025-08-14","CZ","66","mobile","339","1630.44"
"2025-08-14","CZ","5","pc","311","1812.07"
"2025-08-14","CZ","65","mobile","67","308.44"
"2025-08-14","CZ","32","pc","98","420.56"
"2025-08-14","CZ","78","pc","46","214.94"
"2025-08-14","CZ","66","pc","90","522.38"
"2025-08-14","CZ","65","pc","35","180.54"
"2025-08-14","CZ","9","pc","2","17.75"
"2025-08-14","CZ","18","tablet","6","30.04"
"2025-08-14","CZ","23","tablet","31","119.54"
"2025-09-01","CZ","31","pc","5268","29205.55"
"2025-09-01","CZ","22","pc","5471","36261.18"
"2025-09-01","CZ","62","pc","346","2539.97"
"2025-09-01","CZ","67","pc","229","1370.37"
"2025-09-01","CZ","18","mobile","244","1794.8"
"2025-08-03","CZ","25","tablet","64","451.34"
"2025-08-05","CZ","62","pc","260","1437.7"
"2025-08-19","CZ","29","mobile","5030","24047.57"
"2025-08-21","CZ","6","mobile","8164","56496.81"
"2025-08-21","CZ","61","mobile","4084","25084.82"
"2025-08-21","CZ","52","mobile","176","989.84"
"2025-10-04","CZ","27","pc","3894","20465.42"
"2025-10-04","CZ","71","pc","120","782.79"
"2025-10-04","CZ","70","pc","60","444.7"
"2025-10-03","CZ","26","pc","1047","5045.87"
"2025-08-01","CZ","13","mobile","71","433.94"
"2025-08-01","CZ","64","pc","111","577.52"
"2025-09-28","CZ","30","pc","193","1200.38"
"2025-08-31","CZ","28","mobile","2663","14762.32"
"2025-08-31","CZ","66","mobile","476","2565.84"
"2025-08-31","CZ","71","tablet","56","231.07"
"2025-08-29","CZ","53","tablet","1","7.6"
"2025-08-29","CZ","7","pc","12","59.92"
"2025-08-28","CZ","23","mobile","4513","28696.58"
"2025-08-14","CZ","76","pc","7","24.1"
"2025-09-01","CZ","9","mobile","461","3494.75"
"2025-09-01","CZ","43","mobile","13","89"
"2025-09-01","CZ","12","pc","30","238.62"
"2025-09-01","CZ","39","tablet","46","220.77"
"2025-09-01","CZ","9","tablet","4","34.73"
"2025-09-01","CZ","30","tablet","11","62.34"
"2025-09-09","CZ","29","mobile","6733","31141.1"
"2025-09-09","CZ","28","pc","1043","6154.5"
"2025-09-09","CZ","22","tablet","134","853.99"
"2025-09-09","CZ","57","pc","779","4499.82"
"2025-09-09","CZ","69","mobile","237","1306.96"
"2025-09-09","CZ","58","pc","941","7354.07"
"2025-09-09","CZ","18","mobile","203","1465.16"
"2025-09-09","CZ","31","tablet","53","285.01"
"2025-09-09","CZ","25","tablet","59","315.87"
"2025-09-09","CZ","52","pc","5","24.12"
"2025-09-09","CZ","23","tablet","29","165.33"
"2025-09-12","CZ","34","pc","59397","9458.37"
"2025-09-12","CZ","61","mobile","5894","34837.36"
"2025-09-12","CZ","28","mobile","1459","8697.97"
"2025-09-12","CZ","26","pc","1435","7868.07"
"2025-09-12","CZ","25","mobile","144","911.62"
"2025-09-12","CZ","5","tablet","63","481.99"
"2025-09-12","CZ","69","mobile","228","1256"
"2025-09-12","CZ","78","pc","27","215.66"
"2025-09-12","CZ","66","pc","150","766"
"2025-09-12","CZ","52","mobile","140","850.5"
"2025-09-12","CZ","35","pc","21","188.61"
"2025-09-12","CZ","52","pc","3","19.63"
"2025-09-12","CZ","71","pc","200","1641.34"
"2025-09-12","CZ","42","mobile","22","130.57"
"2025-09-12","CZ","38","mobile","26","241.81"
"2025-09-12","CZ","43","mobile","14","69.64"
"2025-09-12","CZ","69","tablet","1","4.8"
"2025-09-12","CZ","6","tablet","22","147.96"
"2025-09-12","CZ","18","tablet","10","86.31"
"2025-09-12","CZ","70","mobile","4","35.58"
"2025-09-08","CZ","6","mobile","8493","53400.13"
"2025-09-08","CZ","34","mobile","3911","19730.9"
"2025-09-08","CZ","29","pc","1303","5949.1"
"2025-09-08","CZ","20","pc","253","1367.1"
"2025-09-08","CZ","25","pc","272","1638.95"
"2025-09-08","CZ","61","tablet","75","478.13"
"2025-09-08","CZ","78","mobile","87","471.23"
"2025-09-08","CZ","71","tablet","14","103.84"
"2025-09-08","CZ","12","pc","10","68.28"
"2025-09-08","CZ","12","mobile","73","463.57"
"2025-09-08","CZ","57","mobile","69","300.69"
"2025-09-08","CZ","38","pc","49","290.1"
"2025-09-08","CZ","9","pc","3","36.92"
"2025-09-08","CZ","32","tablet","21","101.43"
"2025-09-08","CZ","38","tablet","2","6.4"
"2025-09-22","CZ","26","mobile","1982","10547.47"
