"date","currency","exchange_rate","id","target_currency"
"2019-08-08","GBP","27.99700000000","2019-08-08GBP","CZK"
"2019-10-24","EUR","25.59500000000","2019-10-24EUR","CZK"
"2018-01-29","HUF","0.08177000000","2018-01-29HUF","CZK"
"2021-03-11","EUR","26.17000000000","2021-03-11EUR","CZK"
"2018-01-08","CZK","1.00000000000","2018-01-08CZK","CZK"
"2020-07-05","HUF","0.07563000000","2020-07-05HUF","CZK"
"2018-01-11","GBP","28.68100000000","2018-01-11GBP","CZK"
"2021-02-15","HRK","3.39100000000","2021-02-15HRK","CZK"
"2022-05-19","PLN","5.32000000000","2022-05-19PLN","CZK"
"2018-04-19","SEK","2.44000000000","2018-04-19SEK","CZK"
"2020-01-15","HRK","3.37800000000","2020-01-15HRK","CZK"
"2022-03-02","HRK","3.41200000000","2022-03-02HRK","CZK"
"2019-10-25","HUF","0.07775000000","2019-10-25HUF","CZK"
"2019-01-08","EUR","25.64000000000","2019-01-08EUR","CZK"
"2019-06-28","PLN","5.98800000000","2019-06-28PLN","CZK"
"2018-03-14","SEK","2.51300000000","2018-03-14SEK","CZK"
"2020-03-23","HUF","0.07843000000","2020-03-23HUF","CZK"
"2022-03-09","PLN","5.26300000000","2022-03-09PLN","CZK"
"2018-03-22","USD","20.62400000000","2018-03-22USD","CZK"
"2020-10-15","PLN","6.00600000000","2020-10-15PLN","CZK"
"2022-04-01","PLN","5.25300000000","2022-04-01PLN","CZK"
"2018-11-18","EUR","25.98500000000","2018-11-18EUR","CZK"
"2018-08-20","CZK","1.00000000000","2018-08-20CZK","CZK"
"2019-12-02","PLN","5.93900000000","2019-12-02PLN","CZK"
"2020-03-20","GBP","29.86900000000","2020-03-20GBP","CZK"
"2020-11-15","USD","22.40200000000","2020-11-15USD","CZK"
"2018-02-04","EUR","25.19000000000","2018-02-04EUR","CZK"
"2021-01-09","PLN","5.80000000000","2021-01-09PLN","CZK"
"2020-12-08","USD","21.79300000000","2020-12-08USD","CZK"
"2019-01-13","CZK","1.00000000000","2019-01-13CZK","CZK"
"2021-06-19","PLN","5.61000000000","2021-06-19PLN","CZK"
"2022-01-11","EUR","24.41500000000","2022-01-11EUR","CZK"
