"date","country","channel_id","currency","spend"
"2025-09-05","CZ","37","CZK","8385.96555"
"2025-09-05","CZ","25","CZK","13646.1843"
"2025-09-02","CZ","25","CZK","13630.94928"
"2025-09-02","CZ","37","CZK","8394.23925"
"2025-09-04","CZ","25","CZK","13645.58517"
"2025-08-30","CZ","25","CZK","27018.70884"
"2025-09-09","CZ","37","CZK","7317.14616"
"2025-08-31","RO","29","RON","3268.850427"
"2025-08-31","CZ","3","CZK","283.50261"
"2025-08-31","CZ","53","CZK","2205.9396"
"2025-08-31","HU","38","HUF","2462.139"
"2025-09-01","CZ","23","CZK","14384.549946573"
"2025-09-01","BG","29","BGN","0"
"2025-09-01","IT","23","EUR","52.684305399"
"2025-07-23","CZ","2","CZK","35904.86235"
"2025-07-13","CZ","3","CZK","641.49705"
"2025-07-20","CZ","3","CZK","678.35781"
"2025-06-30","CZ","3","CZK","343.13031"
"2025-07-16","CZ","9","CZK","10694.67021"
"2025-07-12","PL","11","PLN","120.6819"
"2025-07-12","CZ","3","CZK","755.30322"
"2025-07-19","RO","2","RON","2411.81208"
"2025-07-09","CZ","3","CZK","749.65428"
"2025-08-12","CZ","78","CZK","4222.1547"
"2025-08-11","CZ","78","CZK","4325.54742"
"2025-08-04","CZ","78","CZK","855.9"
"2025-08-07","CZ","76","CZK","1417.88394"
"2025-08-18","CZ","76","CZK","1430.80803"
"2025-08-15","CZ","78","CZK","4397.98509"
"2025-08-08","CZ","16","CZK","0"
"2025-08-12","CZ","16","CZK","0"
"2025-08-02","CZ","16","CZK","1545.32745"
"2025-07-24","CZ","78","CZK","853.93143"
"2025-08-20","CZ","78","CZK","4181.10003"
"2025-07-29","CZ","78","CZK","855.9"
"2025-08-19","CZ","76","CZK","1432.83366"
"2025-08-26","CZ","27","CZK","142418.79288"
"2025-08-26","PL","9","PLN","905.02866"
"2025-08-26","RO","2","RON","3678.88644"
"2025-08-26","HU","3","HUF","49625.082"
"2025-08-26","HU","9","HUF","219506.967"
"2025-08-27","HR","22","EUR","3217.701574818"
"2025-08-27","PL","22","PLN","10287.6851952"
"2025-09-01","HR","46","EUR","299.497643523"
"2025-08-26","HU","6","HUF","687886.83"
"2025-08-26","RO","5","RON","15097.64805"
"2025-08-26","PL","11","PLN","125.532"
"2025-08-26","SK","11","EUR","138.34197"
"2025-08-27","PL","61","PLN","2479.959716093"
"2025-08-27","IT","11","EUR","25.24905"
"2025-09-12","CZ","6","CZK","94000.04487"
"2025-07-15","RO","2","RON","2515.71834"
"2025-08-26","CZ","26","CZK","26357.98257"
"2025-09-07","HU","5","HUF","1868680.764"
"2025-09-07","PL","9","PLN","1178.5743"
"2025-09-07","CZ","6","CZK","115026.88311"
"2025-09-07","IT","11","EUR","26.98938"
"2025-09-07","HR","9","EUR","212.51997"
"2025-09-07","SK","11","EUR","131.09535"
"2025-09-07","CZ","8","CZK","604.57923"
"2025-09-07","BG","9","EUR","110.46866253"
"2025-09-07","HR","61","EUR","665.212826589"
"2025-09-08","IT","29","EUR","0"
"2025-09-08","PL","46","PLN","1335.445760367"
"2025-09-08","CZ","58","CZK","115034.72886"
"2025-09-07","SK","61","EUR","1456.338767186"
"2025-09-08","SK","23","EUR","262.803903849"
"2025-09-08","PL","61","PLN","2617.02382811"
"2025-09-08","BG","18","BGN","64.181102265"
"2025-09-08","UK","23","GBP","3.402790218"
"2025-09-08","SI","61","EUR","515.852233062"
"2025-07-12","SI","22","EUR","1363.014735876"
"2025-07-12","SK","23","EUR","480.993532335"
"2025-07-11","SK","5","EUR","5937.72066"
"2025-07-11","HU","9","HUF","190985.526"
"2025-07-12","BG","22","BGN","5264.924870502"
"2025-07-12","HU","29","HUF","265903.226163"
"2025-07-11","HR","6","EUR","352.60227"
"2025-07-11","RO","3","RON","895.38552"
"2025-07-11","CZ","5","CZK","269221.46202"
"2025-07-11","SK","6","EUR","3383.11593"
"2025-07-12","PL","23","PLN","581.692001814"
"2025-07-11","HR","3","EUR","69.98409"
"2025-07-11","CZ","6","CZK","131253.09237"
"2025-07-11","SI","5","EUR","740.26791"
"2025-07-12","RO","29","RON","5423.139315"
"2025-07-11","GR","5","EUR","229.18149"
"2025-07-11","HR","2","EUR","235.91457"
"2025-07-11","HR","4","EUR","137.71431"
"2025-07-12","BG","52","BGN","56.977128909"
"2025-07-12","CZ","52","CZK","23236.255712619"
"2025-07-12","BG","61","BGN","337.109338258"
"2025-07-12","SK","6","EUR","3371.13333"
"2025-07-12","CZ","28","CZK","3627.5895"
"2025-07-12","IT","2","EUR","95.91786"
"2025-07-12","CZ","71","CZK","47893.05423"
"2025-07-12","CZ","53","CZK","1484.47296"
"2025-07-12","PL","9","PLN","646.57539"
"2025-07-13","HU","39","HUF","1115630.98132543"
"2025-07-13","GR","29","EUR","0"
"2025-07-13","PL","39","PLN","17075.629509282"
"2025-07-12","SK","3","EUR","116.54505"
"2025-07-13","PL","61","PLN","1799.111679776"
"2025-07-13","CZ","17","CZK","17670.957755544"
"2025-07-13","SK","17","EUR","421.289722854"
"2025-07-13","CZ","52","CZK","28779.306474969"
"2025-07-12","CZ","26","CZK","43030.00161"
"2025-07-13","SI","46","EUR","108.314875368"
"2025-07-13","SI","18","EUR","25.794720486"
"2025-07-13","PL","18","PLN","873.472702581"
"2025-07-13","CZ","27","CZK","180295.24941"
"2025-07-13","SK","2","EUR","439.47612"
"2025-07-13","HU","6","HUF","904911.687"
"2025-07-14","SK","29","EUR","2151.78966"
"2025-07-14","IT","23","EUR","46.486371168"
"2025-07-13","CZ","6","CZK","152665.42797"
"2025-07-13","RO","6","RON","18990.39537"
"2025-07-14","HU","29","HUF","270327.664269"
"2025-07-14","HU","46","HUF","235155.578726871"
"2025-07-14","HU","36","HUF","94288.081861314"
"2025-07-14","IT","58","EUR","232.002912996"
"2025-07-14","IT","22","EUR","566.455252896"
"2025-07-13","SK","5","EUR","5856.26751"
"2025-07-13","CZ","71","CZK","50766.36759"
"2025-07-13","CZ","26","CZK","41178.06225"
"2025-07-14","UK","29","GBP","0"
"2025-07-14","GR","23","EUR","3.68037"
"2025-07-14","SI","18","EUR","9.876204423"
"2025-07-14","RO","18","RON","115.542645597"
"2025-07-14","PL","18","PLN","585.082795167"
"2025-07-14","BG","46","BGN","29.345298957"
"2025-07-14","CZ","27","CZK","156623.56605"
"2025-07-14","CZ","53","CZK","1484.4159"
"2025-07-14","RO","5","RON","23302.61928"
"2025-07-14","CZ","45","CZK","2322.48465"
"2025-07-14","SE","23","SEK","0"
"2025-07-14","CZ","5","CZK","273155.29254"
"2025-07-14","HU","52","HUF","19899.463487139"
"2025-07-15","PL","29","PLN","5992.743618"
"2025-07-14","BG","6","EUR","246.362990359"
"2025-07-15","CZ","20","CZK","25206.686387865"
"2025-07-14","SI","2","EUR","110.1258"
"2025-07-15","PL","23","PLN","631.382528781"
"2025-07-15","GR","23","EUR","0.519919308"
"2025-07-15","CZ","36","CZK","36205.690612752"
"2025-07-14","HU","17","HUF","172049.798435148"
"2025-07-15","SK","17","EUR","550.875653262"
"2025-07-15","HR","46","EUR","359.231212647"
"2025-07-15","CZ","27","CZK","161042.80599"
"2025-07-15","SI","52","EUR","110.111657679"
"2025-07-16","SI","22","EUR","1364.233337766"
"2025-07-15","CZ","6","CZK","146335.2201"
"2025-07-15","SK","5","EUR","6594.93774"
"2025-07-15","RO","5","RON","23554.96713"
"2025-07-15","HU","6","HUF","840676.392"
"2025-07-16","HR","43","EUR","43.6509"
"2025-07-15","CZ","8","CZK","673.42212"
"2025-07-16","CZ","29","CZK","114762.053385"
"2025-07-16","RO","29","RON","4642.74396"
"2025-07-16","HU","58","HUF","725392.229526792"
"2025-07-15","RO","4","RON","872.70417"
"2025-07-16","HR","61","EUR","483.90829534"
"2025-07-16","HU","46","HUF","385465.398836697"
"2025-07-16","RO","36","RON","2015.678676087"
"2025-07-16","HU","3","HUF","92491.407"
"2025-07-17","CZ","39","CZK","104280.182519319"
"2025-07-17","GR","22","EUR","105.015743199"
"2025-07-17","SK","58","EUR","1073.088633465"
"2025-07-16","HR","17","EUR","512.354706885"
"2025-07-16","HU","36","HUF","93601.837934217"
"2025-07-16","SK","18","EUR","204.592801086"
"2025-07-16","HU","52","HUF","15160.942348569"
"2025-07-17","RO","29","RON","4282.55271"
"2025-07-17","CZ","23","CZK","17025.941855286"
"2025-07-17","IT","23","EUR","42.182711964"
"2025-07-16","HR","3","EUR","68.32935"
"2025-07-16","CZ","45","CZK","9595.60902"
"2025-07-17","PL","46","PLN","1699.24038075"
"2025-07-15","CZ","25","CZK","14530.18635"
"2025-07-17","HR","18","EUR","362.996339571"
"2025-07-16","GR","9","EUR","53.83611"
"2025-07-17","BG","52","BGN","56.307732372"
"2025-07-17","SK","62","EUR","207.07074"
"2025-07-17","HR","52","EUR","170.623662147"
"2025-07-17","PL","2","PLN","221.82075"
"2025-07-17","PL","9","PLN","659.35683"
"2025-07-17","RO","18","RON","221.867239635"
"2025-07-18","CZ","22","CZK","687816.410234076"
"2025-07-17","RO","11","RON","548.26101"
"2025-07-18","CZ","29","CZK","123845.283576"
"2025-07-17","BG","6","EUR","238.995071729"
"2025-07-18","SK","58","EUR","1024.42671"
"2025-07-18","CZ","36","CZK","34857.281179863"
"2025-07-18","HR","36","EUR","209.841248358"
"2025-07-18","SK","36","EUR","164.146892814"
"2025-07-18","CZ","18","CZK","3534.151459041"
"2025-07-18","RO","58","RON","8376.318863721"
"2025-07-18","HU","23","HUF","174368.209722957"
"2025-07-18","SI","29","EUR","0"
"2025-07-17","SI","6","EUR","89.47008"
"2025-07-18","PL","3","PLN","49.67073"
"2025-07-18","CZ","45","CZK","1184.02353"
"2025-07-18","PL","46","PLN","1425.405985767"
"2025-07-19","BG","22","BGN","4071.767224203"
"2025-07-18","HU","5","HUF","1871753.445"
"2025-07-18","RO","11","RON","556.44912"
"2025-07-18","BG","5","EUR","606.140150887"
"2025-07-19","HU","61","HUF","91772.64923709"
"2025-07-19","BG","23","BGN","47.358071082"
"2025-07-19","SI","52","EUR","193.621415553"
"2025-07-18","RO","46","RON","2862.331024653"
"2025-07-19","BG","52","BGN","56.057064939"
"2025-07-19","RO","17","RON","3503.790700353"
"2025-07-19","BG","29","BGN","0"
"2025-07-19","SK","52","EUR","134.830871343"
"2025-07-20","BG","22","BGN","4022.710120296"
"2025-07-19","HR","6","EUR","314.37207"
"2025-07-19","UK","23","GBP","1.7118"
"2025-07-19","IT","9","EUR","16.43328"
"2025-07-19","SK","5","EUR","4319.07111"
"2025-07-20","HU","29","HUF","263199.991545"
"2025-07-19","HU","6","HUF","785114.217"
"2025-07-19","SK","6","EUR","3365.1135"
"2025-07-19","HR","3","EUR","72.66591"
"2025-07-20","HR","61","EUR","334.418376901"
"2025-07-20","HR","29","EUR","710.813538"
"2025-07-20","SK","20","EUR","296.049918555"
"2025-07-20","CZ","27","CZK","164995.89426"
"2025-07-20","CZ","45","CZK","1973.27745"
"2025-07-20","PL","9","PLN","848.85309"
"2025-07-20","HU","11","HUF","25671.294"
"2025-07-21","GR","22","EUR","128.093614551"
"2025-07-20","BG","6","EUR","267.975989021"
"2025-07-21","SK","61","EUR","583.619021735"
"2025-07-21","SK","43","EUR","79.76988"
"2025-07-20","SI","2","EUR","120.1113"
"2025-07-21","CZ","43","CZK","1897.9080372"
"2025-07-21","BG","29","BGN","0"
"2025-07-21","SK","62","EUR","151.40871"
"2025-07-21","PL","61","PLN","1752.873036108"
"2025-07-21","HU","2","HUF","69136.749"
"2025-07-21","SE","23","SEK","0"
"2025-07-21","PL","2","PLN","253.60317"
"2025-07-21","PL","3","PLN","58.62915"
"2025-07-21","PL","9","PLN","695.44728"
"2025-07-21","BG","2","EUR","144.577429506"
"2025-07-21","HR","5","EUR","701.66682"
"2025-07-22","RO","29","RON","3464.91144"
"2025-07-22","CZ","23","CZK","20194.774866702"
"2025-07-22","SK","23","EUR","405.269015184"
"2025-07-21","HU","6","HUF","850128.381"
"2025-07-21","RO","11","RON","552.0555"
"2025-07-22","HR","61","EUR","375.589341509"
"2025-07-22","HR","23","EUR","317.857568688"
"2025-07-21","CZ","71","CZK","50487.91479"
"2025-07-22","BG","9","EUR","93.847904142"
"2025-07-22","PL","2","PLN","247.55481"
"2025-07-22","IT","5","EUR","672.79446"
"2025-07-23","RO","61","RON","1774.959202078"
"2025-07-22","CZ","5","CZK","209459.8422"
"2025-07-22","HR","9","EUR","258.99534"
"2025-07-23","SK","23","EUR","354.60225153"
"2025-07-22","UK","23","GBP","2.5677"
"2025-07-23","CZ","43","CZK","1371.52540035"
"2025-07-23","UK","23","GBP","2.53917"
"2025-07-23","SI","61","EUR","430.5264084"
"2025-07-23","HR","61","EUR","383.875027535"
"2025-07-22","RO","11","RON","572.25474"
"2025-07-22","SI","6","EUR","80.91108"
"2025-07-23","CZ","62","CZK","2.10679785"
"2025-07-22","HU","8","HUF","5569.056"
"2025-07-21","CZ","25","CZK","46560.93147"
"2025-07-23","RO","5","RON","20606.47722"
"2025-07-23","SK","2","EUR","402.10182"
"2025-07-23","PL","2","PLN","253.77435"
"2025-07-22","CZ","53","CZK","2515.66128"
"2025-07-23","IT","9","EUR","12.29643"
"2025-07-24","SK","62","EUR","156.85794"
"2025-07-24","HU","23","HUF","178921.026104436"
"2025-07-23","CZ","71","CZK","47058.00966"
"2025-07-24","GR","29","EUR","0"
"2025-07-24","HR","23","EUR","239.68523745"
"2025-07-24","SE","29","SEK","0"
"2025-07-14","CZ","71","CZK","48132.33534"
"2025-07-16","BG","9","EUR","78.781784812"
"2025-07-20","SK","2","EUR","440.10378"
"2025-07-23","RO","4","RON","698.10057"
"2025-07-23","GR","9","EUR","54.69201"
"2025-12-19","GR","22","EUR","133.38599517"
"2025-12-19","IT","22","EUR","231.60431466"
"2025-12-19","SK","22","EUR","5626.30438359"
"2025-12-19","SK","61","EUR","489.8164491"
"2025-12-20","HU","43","HUF","5651.72621127"
"2025-12-20","PL","39","PLN","4261.5261"
"2025-12-20","GR","22","EUR","140.8323537"
"2025-12-20","HR","29","EUR","226.576701"
"2025-12-20","CZ","29","CZK","59858.690292"
"2025-12-19","CZ","16","CZK","0"
"2025-12-20","HU","46","HUF","490865.82860448"
"2025-12-19","CZ","45","CZK","0"
"2025-12-19","GR","9","EUR","53.23698"
"2025-12-19","IT","5","EUR","632.13921"
"2025-12-19","CZ","6","CZK","35554.39983"
"2025-12-19","BG","29","BGN","393.083487"
"2025-12-19","IT","9","EUR","16.57593"
"2025-12-20","HU","23","HUF","80826.14864358"
"2025-12-20","RO","23","RON","4448.58529887"
"2025-12-20","SK","18","EUR","85.63570506"
"2025-12-20","RO","58","RON","2525.81796"
"2025-12-20","RO","9","RON","3875.62932"
"2025-12-21","RO","22","RON","33724.72228635"
"2025-12-21","BG","22","BGN","3040.272815358"
"2025-12-21","PL","29","PLN","2071.720215"
"2025-12-21","IT","39","EUR","321.13368"
"2025-12-20","PL","6","PLN","1955.04678"
"2025-12-20","CZ","5","CZK","74530.68786"
"2025-12-21","CZ","23","CZK","11700.37969938"
"2025-12-21","HR","17","EUR","348.87727908"
"2025-12-21","SK","61","EUR","549.87863247"
"2025-12-20","SI","9","EUR","13.09527"
"2025-12-21","HR","61","EUR","288.12281526"
"2025-12-21","RO","23","RON","5002.12393092"
"2025-12-21","HU","18","HUF","52690.01079987"
"2025-12-21","HU","9","HUF","174403.89"
"2025-12-21","PL","5","PLN","5942.42811"
"2025-12-21","PL","9","PLN","728.57061"
"2025-12-21","SI","46","EUR","99.9197631"
"2025-12-22","HU","22","HUF","1495433.05666848"
"2025-12-21","HU","5","HUF","898603.704"
"2025-12-22","PL","22","PLN","3172.60986417"
"2025-12-22","HR","43","EUR","51.81048"
"2025-12-22","PL","29","PLN","2008.189611"
"2025-12-21","SK","76","EUR","37.03194"
"2025-12-21","CZ","78","CZK","3488.99076"
"2025-12-21","SK","16","EUR","0"
"2025-12-22","RO","29","RON","5459.115645"
"2025-12-22","SI","29","EUR","498.892698"
"2025-12-21","IT","6","EUR","334.62837"
"2025-12-22","HU","46","HUF","342913.4722998"
"2025-12-22","BG","46","BGN","125.497054226"
"2025-12-21","SI","9","EUR","17.23212"
"2025-12-22","SK","62","EUR","137.94255"
"2025-12-22","HR","61","EUR","80.01535212"
"2025-12-22","CZ","27","CZK","97321.45041"
"2025-12-22","CZ","71","CZK","3306.71259"
"2025-12-23","SK","39","EUR","1237.80258"
"2025-12-23","PL","22","PLN","2235.64443687"
"2025-12-23","RO","22","RON","19086.5951064"
"2025-12-22","CZ","11","CZK","6103.76526"
"2025-12-22","PL","9","PLN","638.64405"
"2025-12-22","HU","9","HUF","157505.571"
"2025-12-22","RO","9","RON","3912.74685"
"2025-12-22","SK","9","EUR","499.76001"
"2025-12-22","CZ","38","CZK","0.08559"
"2025-12-22","CZ","28","CZK","1552.032"
"2025-12-22","CZ","5","CZK","91793.99115"
"2025-12-23","HU","29","HUF","272029.501593"
"2025-12-22","HU","5","HUF","773970.399"
"2025-12-22","RO","6","RON","9313.0479"
"2025-12-23","HU","43","HUF","3392.25280515"
"2025-12-22","SI","9","EUR","13.58028"
"2025-12-22","SK","78","EUR","34.236"
"2025-12-23","SK","23","EUR","107.77287384"
"2025-12-22","HU","38","HUF","0"
"2025-12-23","RO","29","RON","4513.785507"
"2025-12-23","RO","23","RON","2763.89986851"
"2025-12-23","GR","29","EUR","0"
"2025-12-23","SK","46","EUR","71.19136548"
"2025-12-23","SI","17","EUR","415.89427761"
"2025-12-23","PL","18","PLN","1399.92284997"
"2025-12-22","CZ","26","CZK","27659.92059"
"2025-12-23","SI","61","EUR","248.05767978"
"2025-12-23","CZ","9","CZK","9905.21658"
"2025-12-23","PL","5","PLN","5029.21134"
"2025-12-24","HR","22","EUR","446.78119797"
"2025-12-24","SK","23","EUR","93.51569106"
"2025-12-23","SK","5","EUR","2285.73801"
"2025-12-23","RO","6","RON","7273.95174"
"2025-12-24","PL","58","PLN","94.63401"
"2025-12-24","SI","46","EUR","45.79042176"
"2025-12-24","SK","58","EUR","241.3638"
"2025-12-23","CZ","45","CZK","1139.74497"
"2025-12-24","CZ","29","CZK","28850.175072"
"2025-12-24","RO","23","RON","1829.95531173"
"2025-12-24","CZ","62","CZK","1501.4905344"
"2025-12-24","HU","17","HUF","40901.2168302"
"2025-12-24","SK","9","EUR","484.7247"
"2025-12-24","HR","6","EUR","44.27856"
"2025-12-24","RO","6","RON","6789.19851"
"2025-12-25","CZ","20","CZK","16588.26485991"
"2025-12-25","HR","18","EUR","8.58228048"
"2025-12-25","GR","23","EUR","1.30307922"
"2025-12-25","SK","58","EUR","562.81131"
"2025-12-25","CZ","58","CZK","52337.34351"
"2025-12-25","RO","46","RON","2964.52339911"
"2025-12-25","HU","58","HUF","591853.1382"
"2025-12-25","HR","46","EUR","27.08301546"
"2025-12-17","SK","22","EUR","7992.45465507"
"2025-12-17","GR","22","EUR","131.22433413"
"2025-12-17","RO","23","RON","4358.32197075"
"2025-12-16","CZ","16","CZK","0"
"2025-12-17","SK","18","EUR","156.2947578"
"2025-12-16","SK","76","EUR","37.089"
"2025-12-16","CZ","45","CZK","3715.66161"
"2025-12-17","PL","9","PLN","922.03254"
"2025-12-18","HU","43","HUF","8060.45571036"
"2025-12-18","SK","29","EUR","1545.293214"
"2025-12-17","PL","6","PLN","3455.58213"
"2025-12-18","CZ","29","CZK","80952.805125"
"2025-12-17","BG","9","BGN","577.394094291"
"2025-12-18","IT","22","EUR","300.53222406"
"2025-12-17","BG","5","BGN","1517.417123524"
"2025-12-18","SK","62","EUR","178.76898"
"2025-12-17","HU","36","HUF","4043.5566147"
"2025-12-18","RO","17","RON","6832.02594861"
"2025-12-18","HU","23","HUF","81260.9525196"
"2025-12-17","HR","5","EUR","1900.6686"
"2025-12-18","SK","23","EUR","177.65511174"
"2025-12-18","IT","29","EUR","0"
"2025-12-17","PL","61","PLN","1917.18766971"
"2025-12-17","SK","61","EUR","540.87835896"
"2025-12-18","PL","18","PLN","691.63826823"
"2025-12-18","HR","18","EUR","60.36828174"
"2025-12-17","CZ","44","CZK","2931.85692"
"2025-12-18","CZ","6","CZK","58496.57109"
"2025-12-18","SK","78","EUR","34.236"
"2025-12-19","HR","23","EUR","265.72482522"
"2025-12-19","HU","46","HUF","480117.00785535"
"2025-12-19","IT","58","EUR","231.49242"
"2025-12-19","RO","18","RON","876.39974649"
"2025-12-18","RO","61","RON","2163.28442553"
"2025-12-18","BG","9","BGN","360.281439324"
"2025-12-18","HR","4","EUR","30.21327"
"2025-12-19","PL","18","PLN","1665.11342241"
"2025-12-27","CZ","37","CZK","33260.274"
"2025-12-31","CZ","25","CZK","55144.007937"
"2025-12-28","CZ","37","CZK","33260.274"
"2025-12-26","CZ","25","CZK","55144.007937"
"2025-12-26","CZ","37","CZK","33260.274"
"2025-12-08","CZ","71","CZK","9475.04124"
"2025-12-08","IT","11","EUR","26.47584"
"2025-12-08","CZ","16","CZK","0"
"2025-12-09","HU","43","HUF","12569.42173005"
"2025-12-08","CZ","78","CZK","3512.8989"
"2025-12-08","CZ","6","CZK","155878.59069"
"2025-12-08","HU","11","HUF","56711.934"
"2025-12-09","PL","29","PLN","6362.463888"
"2025-12-09","CZ","52","CZK","402.89212953"
"2025-12-08","IT","6","EUR","349.03602"
"2025-12-30","CZ","25","CZK","55144.007937"
"2025-12-08","IT","5","EUR","676.61748"
"2025-12-08","CZ","44","CZK","5913.27045"
"2025-12-08","CZ","26","CZK","35918.87058"
"2025-12-09","PL","23","PLN","666.12657105"
"2025-12-09","HR","46","EUR","51.22527264"
"2025-12-09","HU","11","HUF","66591.873"
"2025-12-10","HR","43","EUR","53.09433"
"2025-12-10","SK","43","EUR","264.38751"
"2025-12-10","RO","43","RON","750.05116083"
"2025-12-09","SK","78","EUR","34.09335"
"2025-12-09","PL","17","PLN","338.12971425"
"2025-12-09","SI","2","EUR","71.66736"
"2025-12-09","GR","23","EUR","1.25532"
"2025-12-09","SE","23","SEK","0"
"2025-12-09","IT","11","EUR","24.64992"
"2025-12-10","HR","29","EUR","889.163127"
"2025-12-09","HU","3","HUF","111375.414"
"2025-12-10","CZ","29","CZK","162589.460085"
"2025-12-09","CZ","61","CZK","91379.83075461"
"2025-12-10","CZ","52","CZK","388.36593738"
"2025-12-10","CZ","9","CZK","14124.74652"
"2025-12-10","SI","2","EUR","74.26359"
"2025-12-11","GR","22","EUR","116.95362813"
"2025-12-11","BG","43","BGN","237.68040582"
"2025-12-10","SI","5","EUR","1680.01758"
"2025-12-11","HR","23","EUR","605.32183737"
"2025-12-10","IT","9","EUR","17.91684"
"2025-12-10","HR","61","EUR","334.75706883"
"2025-12-10","HR","6","EUR","357.22413"
"2025-12-10","SK","76","EUR","37.089"
"2025-12-11","HU","43","HUF","10996.36369065"
"2025-12-11","SE","29","SEK","0"
"2025-12-11","BG","52","BGN","159.45927687"
"2025-12-11","CZ","71","CZK","7583.8446"
"2025-12-11","CZ","26","CZK","30856.10796"
"2025-12-11","RO","2","RON","1900.72566"
"2025-12-11","CZ","11","CZK","9629.93061"
"2025-12-11","HR","2","EUR","116.973"
"2025-12-11","BG","5","BGN","3142.775629312"
"2025-12-11","SI","46","EUR","144.52119711"
"2025-12-11","CZ","61","CZK","79466.25620808"
"2025-12-12","UK","29","GBP","0"
"2025-12-11","HR","4","EUR","41.96763"
"2025-12-12","IT","29","EUR","0"
"2025-12-11","IT","6","EUR","322.33194"
"2025-12-12","SE","29","SEK","0"
"2025-12-11","PL","61","PLN","2205.88174116"
"2025-08-27","HU","11","HUF","52843.266"
"2025-08-27","SI","9","EUR","99.02763"
"2025-08-27","PL","11","PLN","125.90289"
"2025-08-27","CZ","38","CZK","178.0272"
"2025-08-28","HR","43","EUR","173.77623"
"2025-08-28","IT","22","EUR","285.863259231"
"2025-08-28","PL","39","PLN","3780.62442"
"2025-08-27","HR","9","EUR","180.19548"
"2025-08-28","PL","58","PLN","989.36334"
"2025-08-28","CZ","43","CZK","7526.05323345"
"2025-08-27","PL","46","PLN","2228.282401608"
"2025-08-28","PL","18","PLN","789.185687652"
"2025-08-28","CZ","36","CZK","53974.757740275"
"2025-08-28","BG","52","BGN","53.96109993"
"2025-08-27","SK","11","EUR","100.48266"
"2025-08-27","UK","23","GBP","2.479722039"
"2025-08-27","BG","5","EUR","608.648017194"
"2025-08-28","GR","23","EUR","2.992956768"
"2025-08-27","CZ","76","CZK","1431.83511"
"2025-08-27","HU","8","HUF","5683.176"
"2025-08-28","BG","46","BGN","70.808869476"
"2025-08-28","HR","18","EUR","1427.07445155"
"2025-08-28","RO","17","RON","1687.415802714"
"2025-08-28","CZ","2","CZK","34663.03704"
"2025-08-28","BG","2","EUR","1972.777447887"
"2025-08-28","IT","6","EUR","369.29232"
"2025-08-28","RO","3","RON","677.78721"
"2025-08-28","SE","23","SEK","2.99565"
"2025-08-28","GR","5","EUR","243.30384"
"2025-08-28","HR","5","EUR","1205.19279"
"2025-08-28","CZ","38","CZK","192.94839"
"2025-08-29","RO","29","RON","2273.952267"
"2025-08-29","SK","39","EUR","1808.31699"
"2025-08-29","SK","43","EUR","102.08034"
"2025-08-29","HU","39","HUF","709503.55452"
"2025-08-29","IT","23","EUR","51.343235631"
"2025-08-29","HU","23","HUF","149950.498317282"
"2025-08-29","BG","23","BGN","569.927984409"
"2025-08-28","CZ","72","CZK","0"
"2025-08-28","IT","58","EUR","128.385"
"2025-08-29","HR","17","EUR","654.526221696"
"2025-08-29","RO","18","RON","374.383435734"
"2025-08-28","BG","61","BGN","446.723239951"
"2025-08-28","SK","61","EUR","1761.257646622"
"2025-08-29","PL","58","PLN","967.39524"
"2025-08-29","SK","62","EUR","125.50347"
"2025-08-29","HU","52","HUF","3355.288526898"
"2025-08-29","PL","18","PLN","696.202968375"
"2025-08-29","SK","46","EUR","125.493173523"
"2025-08-29","BG","46","BGN","57.628497339"
"2025-08-29","BG","36","EUR","1566.453972944"
"2025-08-29","CZ","2","CZK","31128.42681"
"2025-08-29","RO","9","RON","4875.52023"
"2025-08-29","HU","38","HUF","2887.236"
"2025-08-29","GR","5","EUR","192.60603"
"2025-08-29","HR","3","EUR","27.93087"
"2025-08-29","SK","6","EUR","2950.74378"
"2025-08-30","HU","22","HUF","3724111.4270252"
"2025-08-30","PL","23","PLN","535.511529306"
"2025-08-29","CZ","78","CZK","4350.14028"
"2025-08-30","SK","29","EUR","1215.780273"
"2025-08-30","GR","22","EUR","107.599964922"
"2025-08-29","CZ","76","CZK","1424.36025"
"2025-08-30","RO","29","RON","2555.500572"
"2025-08-30","HU","58","HUF","522774.07686"
"2025-08-30","RO","46","RON","2384.977751991"
"2025-08-29","RO","11","RON","82.36611"
"2025-08-30","HR","23","EUR","344.829379914"
"2025-08-30","IT","29","EUR","0"
"2025-08-30","CZ","27","CZK","147631.25241"
"2025-08-30","RO","2","RON","4428.4266"
"2025-08-30","HU","2","HUF","46483.929"
"2025-08-30","CZ","28","CZK","4403.46285"
"2025-08-30","SK","9","EUR","302.90301"
"2025-08-30","HU","3","HUF","54147.087"
"2025-08-30","CZ","5","CZK","187442.41383"
"2025-08-30","HU","6","HUF","798434.874"
"2025-08-30","PL","6","PLN","2983.0968"
"2025-08-30","HU","5","HUF","2064074.175"
"2025-08-30","BG","6","EUR","297.736696983"
"2025-08-30","HR","9","EUR","202.07799"
"2025-08-30","CZ","3","CZK","191.66454"
"2025-08-30","SI","9","EUR","89.07066"
"2025-08-30","CZ","53","CZK","2215.0692"
"2025-08-30","CZ","52","CZK","9449.198543466"
"2025-08-31","HU","52","HUF","3507.866276472"
"2025-08-30","RO","6","RON","9894.17547"
"2025-08-30","PL","17","PLN","1402.33383468"
"2025-08-31","SK","62","EUR","327.98088"
